"dtn" -- "networks"
"medical radiation physics" -- "monte carlo simulation"
"uk politics" -- "devolution"
"uk politics" -- "urban regeneration"
"intracellular signalling" -- "type 2 diabetes"
"biomolecular engineering" -- "chemical"
"landscape management" -- "arboriculture"
"structural biochemistry" -- "nmr"
"software testing" -- "software reliability engineering"
"software testing" -- "web testing"
"software testing" -- "mutation testing"
"software testing" -- "specification languages"
"software testing" -- "software engineering"
"software testing" -- "automated software testing"
"literatura norteamericana" -- "estudios culturales"
"community nutrition" -- "nutrition"
"community nutrition" -- "nutrition education"
"molecular pathogenesis" -- "virology"
"biological psychology" -- "neuroscience"
"molecular motors" -- "single molecule biophysics"
"molecular motors" -- "biophysics"
"molecular motors" -- "infectious disease diagnostics"
"genetic improvement" -- "genetic programming"
"video signal processing" -- "quality assessment"
"japan" -- "international relations"
"japan" -- "south korea"
"human motion capture" -- "sensor fusion"
"governance" -- "europeanisation"
"governance" -- "reformation"
"governance" -- "regulation"
"governance" -- "public administration"
"governance" -- "public service delivery"
"governance" -- "infrastructure planning"
"governance" -- "participation"
"governance" -- "strategic alignment"
"power system simulation" -- "control"
"relational databases" -- "pattern matching"
"sampling techniques" -- "bayesian methods"
"network medicine" -- "systems biology"
"fisiologia do exercício" -- "biomecânica"
"fisiologia do exercício" -- "treinamento esportivo"
"fisiologia do exercício" -- "treinamento de força"
"antimicrobial activity" -- "gut microbiology"
"cancer immunotherapy" -- "dna detection"
"cancer immunotherapy" -- "immunology"
"soft matter dynamics" -- "materials science"
"skeletal tissue engineering" -- "stem cells"
"reception" -- "dance"
"tibet" -- "china"
"graduate education" -- "higher education leadership"
"graduate education" -- "higher education"
"executive education" -- "sociolinguistics"
"popular media" -- "china"
"fluidos supercríticos" -- "termodinâmica"
"large scale hydrology" -- "floods"
"atomistic modeling" -- "materials science"
"documentation" -- "information experience"
"documentation" -- "information science"
"insecticides" -- "neurogenetics"
"pathophysiology" -- "liver cell biology"
"pathophysiology" -- "diabetes"
"sequential analysis" -- "change-point detection"
"sequential analysis" -- "probability"
"analitik kimya" -- "elektrokimya"
"analitik kimya" -- "deniz kirliliği"
"analitik kimya" -- "kimya"
"advanced process control" -- "model predictive control"
"polymorphism" -- "co-crystals"
"polymorphism" -- "crystallography"
"envelope tracking" -- "digital predistortion"
"world history" -- "islamic history"
"world history" -- "environmental history"
"world history" -- "history of russia"
"world history" -- "comparative history"
"mechanistic enzymology" -- "origin of life"
"tecnologias digitais" -- "tic"
"statebuilding" -- "un"
"statebuilding" -- "somalia"
"statebuilding" -- "peacebuilding"
"process modeling" -- "simulation"
"sociocultural linguistics" -- "gender sexuality"
"sociocultural linguistics" -- "discourse analysis"
"port management" -- "supply chain management"
"many-body systems" -- "non-equilibrium dynamics"
"heterochromatin" -- "epigenetics"
"numerical ecology" -- "community ecology"
"approximate dynamic programming" -- "revenue management"
"turbomachines" -- "computational fluid dynamics"
"turbomachines" -- "mécanique des fluides"
"mesoscale" -- "meteorology"
"synthetic biology" -- "fermentation engineering"
"synthetic biology" -- "biological engineering"
"synthetic biology" -- "dna computing"
"synthetic biology" -- "protein engineering"
"synthetic biology" -- "genetic circuits"
"synthetic biology" -- "natural product biosynthesis"
"synthetic biology" -- "cell-free protein synthesis"
"synthetic biology" -- "dna assembly"
"synthetic biology" -- "synthetic genomics"
"synthetic biology" -- "dna nanotechnology"
"synthetic biology" -- "single-cell dynamics"
"synthetic biology" -- "genome engineering"
"synthetic biology" -- "systems biology"
"synthetic biology" -- "metabolic engineering"
"synthetic biology" -- "plant molecular physiology"
"occupant protection" -- "injury biomechanics"
"data warehousing" -- "multidimensional databases"
"data warehousing" -- "olap"
"data warehousing" -- "data mining"
"data warehousing" -- "etl"
"smart cards" -- "rfid"
"environmental risk analysis" -- "bayesian modeling"
"run-time reconfiguration" -- "fpga"
"stress resistance" -- "sorghum"
"human paleontology" -- "paleoanthropology"
"human paleontology" -- "primate paleontology"
"nems" -- "mems"
"biometric security" -- "pattern recognition"
"paleobiology" -- "paleontology"
"paleobiology" -- "phylogenetic comparative methods"
"paleobiology" -- "vertebrate paleontology"
"species delimitation" -- "integrative taxonomy"
"species delimitation" -- "phylogeography"
"greenhouse gas fluxes" -- "nitrous oxide"
"parameter identification" -- "nonlinear dynamics"
"neuroevolution" -- "artificial intelligence"
"gene-environment interplay" -- "biodemography"
"history of the book" -- "history of science"
"history of the book" -- "preservation of cultural heritage"
"islamic economics" -- "econometrics"
"islamic economics" -- "takaful"
"abortion" -- "contraception"
"ultracold atomic gases" -- "electronic structure"
"medical geography" -- "spatial epidemiology"
"uncertainty estimation" -- "hydrological modeling"
"uncertainty estimation" -- "sustainable water management"
"molecular identification" -- "systematics"
"intercultural collaboration" -- "community music"
"macromolecules" -- "carbon"
"sand flies" -- "medical entomology"
"nursing" -- "professional socialization"
"nursing" -- "illness experience"
"nursing" -- "enfermería"
"nursing" -- "workforce"
"nursing" -- "aged care"
"nursing" -- "wounds"
"nursing" -- "antropology"
"nursing" -- "health evaluation"
"nursing" -- "advanced practice"
"nursing" -- "interprofessional practice"
"nursing" -- "versorgungsforschung"
"nursing" -- "grounded theory methodology"
"nursing" -- "maternity care"
"nursing" -- "interprofessional"
"nursing" -- "midwifery"
"nursing" -- "nursing research"
"nursing" -- "nursing education"
"nursing" -- "mental health"
"tactile sensing" -- "robotics"
"soziale ungleichheit" -- "soziologie"
"semiconductor growth" -- "plasma"
"temperature sensors" -- "gas sensors"
"printable electronics" -- "organic thermoelectrics"
"division of labor" -- "social insects"
"political geography" -- "critical geopolitics"
"political geography" -- "feminist geopolitics"
"political geography" -- "border studies"
"political geography" -- "geopolitics"
"political geography" -- "economic geography"
"genética de poblaciones" -- "filogeografia"
"psychotherapy integration" -- "stress"
"egocentric vision" -- "computer vision"
"disease management" -- "plant disease epidemiology"
"corporate social responsibility" -- "university rankings"
"corporate social responsibility" -- "corporate governance"
"corporate social responsibility" -- "business ethics"
"corporate social responsibility" -- "sustainability reporting"
"corporate social responsibility" -- "responsible leadership"
"corporate social responsibility" -- "socially responsible investing"
"corporate social responsibility" -- "fashion merchandising"
"corporate social responsibility" -- "labour movements"
"corporate social responsibility" -- "natural resource conflicts"
"corporate social responsibility" -- "employees"
"corporate social responsibility" -- "corporate sustainability"
"corporate social responsibility" -- "stakeholder management"
"corporate social responsibility" -- "international corporate finance"
"corporate social responsibility" -- "sustainable finance"
"corporate social responsibility" -- "stakeholder engagement"
"corporate social responsibility" -- "business sustainability"
"corporate social responsibility" -- "corporate reputation"
"corporate social responsibility" -- "integrated reporting"
"autotuning" -- "gpgpu"
"women in politics" -- "campaigns"
"applied electrochemistry" -- "chemical engineering"
"nicu" -- "design"
"bilevel optimization" -- "robust optimization"
"peer tutoring" -- "curriculum"
"media aesthetics" -- "new media"
"gestión de conocimiento" -- "innovación educativa"
"channel coding" -- "applied information theory"
"channel coding" -- "wireless communications"
"channel coding" -- "wireless network coding"
"clumped isotopes" -- "geochemistry"
"asymmetric cell division" -- "electron cryo-microscopy"
"science teacher education" -- "nature of science"
"pleistocene" -- "neanderthals"
"visual guidance" -- "optical flow"
"gestão da qualidade" -- "empreendedorismo"
"gestão da qualidade" -- "gestão da produção"
"visual aesthetics" -- "visual perception"
"surface phenomena" -- "wetting"
"resistance training" -- "sports science"
"otimização combinatória" -- "otimização de sistemas"
"otimização combinatória" -- "pesquisa operacional"
"otimização combinatória" -- "programação matemática"
"tui" -- "nime"
"polymer surface" -- "interfaces"
"nonlinear differential equations" -- "critical point theory"
"industrial design" -- "interaction design"
"industrial design" -- "sustainable product design"
"nanowire electronics" -- "carbon nanotubes"
"spoken language" -- "pragmatics"
"process engineering" -- "chemical engineering"
"physical security" -- "cyber"
"physical security" -- "applied cryptography"
"distributed database systems" -- "big data"
"drive control" -- "chatter"
"power mems" -- "energy harvesting"
"skull base tumors" -- "cerebrovascular"
"risk management" -- "hedging"
"risk management" -- "insurance"
"risk management" -- "project management"
"risk management" -- "derivatives"
"risk management" -- "insurance economics"
"risk management" -- "energy finance"
"risk management" -- "fixed income securities"
"risk management" -- "financial innovation"
"risk management" -- "options"
"risk management" -- "financial derivatives"
"risk management" -- "industrial safety"
"risk management" -- "knowledge systems"
"risk management" -- "finance"
"risk management" -- "problem structuring"
"risk management" -- "financial engineering"
"risk management" -- "systèmes d information"
"risk management" -- "fire behaviour"
"risk management" -- "emergency response"
"application security" -- "code obfuscation"
"application security" -- "information security"
"computational fluid dynamics" -- "optimal shape design"
"computational fluid dynamics" -- "numerical partial differential equations"
"computational fluid dynamics" -- "computational combustion"
"computational fluid dynamics" -- "high-order methods"
"computational fluid dynamics" -- "biofluid dynamics"
"computational fluid dynamics" -- "turbulence modeling"
"computational fluid dynamics" -- "cryogenic engineering"
"computational fluid dynamics" -- "environmental flows"
"computational fluid dynamics" -- "cardiovascular biomechanics"
"computational fluid dynamics" -- "smoothed particle hydrodynamics"
"computational fluid dynamics" -- "adjoint methods"
"computational fluid dynamics" -- "bio-inspired propulsion"
"computational fluid dynamics" -- "numerical algorithms"
"computational fluid dynamics" -- "hemodynamics"
"computational fluid dynamics" -- "non-newtonian fluids"
"computational fluid dynamics" -- "hybrid rans"
"computational fluid dynamics" -- "immersed boundary method"
"computational fluid dynamics" -- "combustion modeling"
"computational fluid dynamics" -- "aortic aneurysms"
"computational fluid dynamics" -- "reduced order modeling"
"computational fluid dynamics" -- "turbulent flows"
"computational fluid dynamics" -- "ship hydrodynamics"
"computational fluid dynamics" -- "grid generation"
"computational fluid dynamics" -- "turbulence"
"computational fluid dynamics" -- "fluid-structure interaction"
"computational fluid dynamics" -- "flow stability"
"computational fluid dynamics" -- "hydrodynamic stability"
"computational fluid dynamics" -- "experimental fluid dynamics"
"computational fluid dynamics" -- "marine hydrodynamics"
"computational fluid dynamics" -- "level set"
"computational fluid dynamics" -- "hypersonic flows"
"computational fluid dynamics" -- "computational heat transfer"
"computational fluid dynamics" -- "computational aeroacoustics"
"computational fluid dynamics" -- "flapping wing aerodynamics"
"computational fluid dynamics" -- "optical turbulence"
"microporous" -- "mesoporous materials"
"reservoir computing" -- "brain-inspired computing"
"reservoir computing" -- "neural networks"
"topological phenomena" -- "topological states"
"vector-borne disease ecology" -- "medical entomology"
"nanomaterials chemistry" -- "semiconductor quantum dots"
"community engagement" -- "participatory action research"
"community engagement" -- "deliberative democracy"
"congressional elections" -- "congress"
"south africa" -- "eu-africa relations"
"south africa" -- "aids"
"us economic history" -- "labor economics"
"holomorphic dynamics" -- "topology"
"education systems" -- "mixed methods research"
"snow hydrology" -- "remote sensing"
"snow hydrology" -- "mountain hydrology"
"gene regulatory networks" -- "bioinformatics"
"rna-seq data analysis" -- "bioinformatics"
"epigenetic regulation" -- "cancer biology"
"media discourse" -- "political communication"
"oral diseases" -- "oral pathology"
"formal languages" -- "combinatorics on words"
"formal languages" -- "semigroups"
"formal languages" -- "automata theory"
"kolmogorov complexity" -- "quantum computing"
"activities of daily living" -- "dementia"
"frogs" -- "fiji"
"frogs" -- "foraging"
"host-parasitoid interactions" -- "behavioral ecology"
"coping" -- "stress"
"childhood cancer" -- "epidemiology"
"cs" -- "social networks"
"fluvial sedimentology" -- "palaeobotany"
"physical design" -- "design for manufacturability"
"physical design" -- "vlsi cad"
"physical design" -- "electronic design automation"
"physical design" -- "floorplanning"
"русский язык как иностранный" -- "синтаксис"
"electrochemical systems" -- "energy materials"
"music emotion recognition" -- "music information retrieval"
"crop improvement" -- "plant stress physiology"
"acoustic modeling" -- "speech recognition"
"urban flooding" -- "urban water"
"veterinary science" -- "microbiology"
"public opinion" -- "media politics"
"public opinion" -- "voting behaviour"
"public opinion" -- "state politics"
"public opinion" -- "political behaviour"
"public opinion" -- "executive politics"
"public opinion" -- "political communication"
"public opinion" -- "welfare attitudes"
"public opinion" -- "political psychology"
"public opinion" -- "romania"
"public opinion" -- "american politics"
"public opinion" -- "elections"
"public opinion" -- "metaphor studies"
"public opinion" -- "political behavior"
"public opinion" -- "survey research methods"
"public opinion" -- "religion &amp; politics"
"public opinion" -- "political socialization"
"public opinion" -- "foreign policy attitudes"
"public opinion" -- "voting behavior"
"public opinion" -- "mass media"
"atomic magnetometer" -- "measurement"
"photovoltaic technology" -- "solar"
"mhealth" -- "mental health apps"
"mhealth" -- "digital health"
"mhealth" -- "ehealth"
"organic reactions" -- "photochemistry"
"agricultural policy" -- "wto"
"agricultural policy" -- "agricultural economics"
"agricultural policy" -- "agricultural research"
"agricultural policy" -- "agribusiness marketing"
"agricultural policy" -- "crop insurance"
"vo2" -- "mit"
"vo2" -- "vanadium dioxide"
"green materials" -- "sustainability"
"private health insurance" -- "life course"
"porous carbon materials" -- "supercapacitors"
"flexible learning" -- "systems analysis"
"mixed signal vlsi" -- "sensorimotor systems"
"international affairs" -- "foreign policy"
"molecular scattering" -- "molecular reaction dynamics"
"indoor mapping" -- "mobile mapping"
"microcalorimetry" -- "material testing"
"lateral gene transfer" -- "transcriptomics"
"bioactivity" -- "marine natural products"
"enterprise systems" -- "information systems"
"mathématiques appliquées" -- "médecine"
"high voltage" -- "insulation"
"high voltage" -- "gas discharge"
"high voltage" -- "power systems"
"representation" -- "responsibility"
"representation" -- "american politics"
"representation" -- "political equality"
"weight" -- "obesity"
"biomolecules" -- "membranes"
"interface physics" -- "surface"
"goal-directed behaviour" -- "memory"
"magnetosphere" -- "ring current"
"magnetosphere" -- "space plasma physics"
"magnetosphere" -- "aurora"
"magnetosphere" -- "solar wind"
"magnetosphere" -- "spacecraft engineering"
"magnetosphere" -- "ionosphere"
"medical optics" -- "medical devices"
"space-time modeling" -- "time series analysis"
"greek drama" -- "pragmatics"
"minimally invasive" -- "neurosurgery"
"jewish history" -- "zambia"
"jewish history" -- "jewish literature"
"jewish history" -- "media archaeology"
"new institutional economics" -- "political economy"
"light harvesting materials" -- "chemistry"
"strategic human resource management" -- "employee engagement"
"health services" -- "public health"
"martensite" -- "phase transformation"
"metabarcoding" -- "molecular ecology"
"2d crystals" -- "graphene"
"fast" -- "plasmonics"
"currents" -- "coastal morphology"
"computational fluid dynamics (cfd)" -- "finite element analysis (fea)"
"computational fluid dynamics (cfd)" -- "heat transfer"
"haematological malignancies" -- "myeloproliferative neoplasms"
"fundamental rights" -- "european contract law"
"fundamental rights" -- "eu constitutional law"
"cost-effectiveness" -- "health economics"
"careers" -- "gender"
"careers" -- "technical education"
"foreign affairs" -- "asian politics"
"nanocompositi" -- "compositi"
"nanocompositi" -- "rifiuti"
"comunicaciones" -- "antenas"
"comunicaciones" -- "localización"
"safety culture" -- "medical error"
"history of gender" -- "history of sexuality"
"modulation" -- "coding"
"renewable energy integration" -- "smart grid"
"propiedades mecánicas" -- "coloides"
"biological oceanography" -- "zooplankton ecology"
"biological oceanography" -- "phytoplankton ecology"
"biological oceanography" -- "microbial ecology"
"biological oceanography" -- "phytoplankton physiology"
"biological oceanography" -- "plankton dynamics"
"personalisation" -- "digital humanities"
"public acceptance" -- "university-industry interaction"
"public acceptance" -- "innovation"
"automated deduction" -- "logic"
"human cooperation" -- "competition"
"photocatalysis" -- "tio2"
"photocatalysis" -- "chemical vapor deposition (cvd)"
"photocatalysis" -- "advanced oxidation technologies"
"photocatalysis" -- "dsscs"
"photocatalysis" -- "water splitting"
"photocatalysis" -- "solar energy conversion"
"photocatalysis" -- "hybrid nanomaterials"
"photocatalysis" -- "plasmonic materials"
"photocatalysis" -- "nanomaterials"
"photocatalysis" -- "solar hydrogen production"
"water relations" -- "photosynthesis"
"soft computing techniques" -- "microgrids"
"l2 writing" -- "corpus linguistics"
"climate change education" -- "development education"
"climate change education" -- "caribbean"
"verbal behavior" -- "applied behavior analysis"
"internet governance" -- "international relations"
"internet governance" -- "internet policy"
"teoría del derecho" -- "filosofía del derecho"
"return predictability" -- "volatility"
"cardiac modelling" -- "computational biology"
"procedural justice" -- "policing"
"locative media" -- "mobile media"
"locative media" -- "location-based games"
"niche theory" -- "conservation biology"
"endocrine disrupting chemicals" -- "emerging contaminants"
"asma" -- "tuberculose"
"asma" -- "fibrose cística"
"asma" -- "medicina"
"scarcity" -- "financial well-being"
"scarcity" -- "consumer behavior"
"rural communities" -- "agriculture"
"electrochemical surface science" -- "liquid interfaces"
"mfc" -- "flexible"
"nutritional immunology" -- "clinical nutrition"
"transition" -- "self-determination"
"transition" -- "social emotional learning"
"transition" -- "transportation"
"globular clusters" -- "astronomy"
"wolbachia" -- "symbiosis"
"deductive databases" -- "semantics"
"molecular bio" -- "angiogenesis"
"construction management" -- "project delivery"
"construction management" -- "pm"
"construction management" -- "relationship quality"
"construction management" -- "bim"
"construction management" -- "green construction"
"construction management" -- "pavement management"
"construction management" -- "construction law"
"construction management" -- "project control"
"construction management" -- "accident analysis"
"construction management" -- "intelligent building"
"construction management" -- "disaster recovery"
"construction management" -- "value engineering"
"construction management" -- "project management"
"construction management" -- "co"
"construction management" -- "international construction"
"construction management" -- "construction economics"
"construction management" -- "building information modeling (bim)"
"construction management" -- "ict in construction"
"construction management" -- "facilities management"
"construction management" -- "safety management"
"construction management" -- "construction safety"
"construction management" -- "building information modeling"
"defect physics" -- "dynamics"
"ophthalmic pathology" -- "neuroscience"
"ice" -- "water"
"point of care testing" -- "design"
"mixed signal design" -- "analog"
"water reuse" -- "wastewater treatment"
"szkolnictwo wyższe" -- "socjologia"
"szkolnictwo wyższe" -- "inżynieria materiałowa"
"servitization" -- "product-service systems"
"servitization" -- "business models"
"presolar grains" -- "cosmochemistry"
"low-dimensional materials" -- "density functional theory"
"x-ray photoelectron spectroscopy" -- "materials science"
"paraphilias" -- "emotion"
"high peformance computing" -- "algorithms"
"sustainable land management" -- "environmental modelling"
"cultural values" -- "decision theory"
"metal-microbe interactions" -- "mercury biogeochemistry"
"metal-microbe interactions" -- "gene regulation"
"complex dynamical networks" -- "network science"
"personalized medicine" -- "genomics"
"personalized medicine" -- "pharmacogenomics"
"personalized medicine" -- "genomic medicine"
"high speed machining" -- "cad"
"configuration" -- "operations management"
"microbiologia clinica" -- "microbiologia"
"constructionism" -- "design-based learning"
"constructionism" -- "learning sciences"
"cs theory" -- "discrete math"
"coronagraphs" -- "high contrast imaging"
"coronagraphs" -- "exoplanets"
"roman religion" -- "diritto romano"
"roman religion" -- "network theory"
"group communication" -- "deliberation"
"sumo" -- "ubiquitin"
"communication research" -- "media"
"power electronics drives" -- "power quality"
"arctic research" -- "control systems"
"antifouling" -- "bioadhesion"
"antifouling" -- "surface modification"
"animal production" -- "livestock"
"animal production" -- "agriculture"
"experimental phonetics" -- "tone"
"experimental phonetics" -- "evolutionary linguistics"
"acoustic metamaterials" -- "elastic metamaterials"
"acoustic metamaterials" -- "time reversal"
"acoustic metamaterials" -- "wave physics"
"acoustic metamaterials" -- "phononic crystals"
"macroalgae" -- "ecology"
"macroalgae" -- "seaweed"
"physical-biological interactions" -- "physical oceanography"
"physical-biological interactions" -- "coastal marine ecology"
"factory automation" -- "industrial informatics"
"patrimoni" -- "educació"
"patrimoni" -- "turisme"
"patrimoni" -- "museografia"
"pharmacology toxicology" -- "cancer biology"
"poverty alleviation" -- "ecosystem services"
"tablets" -- "social networks"
"desert" -- "luminescence dating"
"system integration" -- "nanotechnology"
"land-atmosphere interactions" -- "climate"
"privacy economics" -- "security"
"wind resource assessment" -- "off-grid systems"
"global governance" -- "development administration"
"global governance" -- "civil society organizations"
"global governance" -- "international relations"
"global governance" -- "european governance"
"immunoassay development" -- "antibody engineering"
"video tracking" -- "computer vision"
"property theory" -- "theorem proving"
"property theory" -- "landscape analysis"
"paleoclimate" -- "ocean currents"
"paleoclimate" -- "abrupt climate change"
"paleoclimate" -- "trace gases"
"paleoclimate" -- "tropical climate"
"paleoclimate" -- "speleothems"
"paleoclimate" -- "paleoceanography"
