"dtn" -- "networks"
"sampling techniques" -- "bayesian methods"
"network medicine" -- "systems biology"
"fisiologia do exercício" -- "biomecânica"
"fisiologia do exercício" -- "treinamento esportivo"
"fisiologia do exercício" -- "treinamento de força"
"antimicrobial activity" -- "gut microbiology"
"cancer immunotherapy" -- "immunology"
"soft matter dynamics" -- "materials science"
"skeletal tissue engineering" -- "stem cells"
"reception" -- "dance"
"tibet" -- "china"
"graduate education" -- "higher education"
"executive education" -- "sociolinguistics"
"popular media" -- "china"
"atomistic modeling" -- "materials science"
"documentation" -- "information science"
"insecticides" -- "neurogenetics"
"pathophysiology" -- "liver cell biology"
"pathophysiology" -- "diabetes"
"sequential analysis" -- "change-point detection"
"sequential analysis" -- "probability"
"analitik kimya" -- "elektrokimya"
"analitik kimya" -- "deniz kirliliği"
"analitik kimya" -- "kimya"
"advanced process control" -- "model predictive control"
"nonlinear partial differential equations" -- "fluid mechanics"
"world history" -- "islamic history"
"world history" -- "environmental history"
"world history" -- "comparative history"
"mechanistic enzymology" -- "origin of life"
"tecnologias digitais" -- "tic"
"statebuilding" -- "un"
"statebuilding" -- "somalia"
"statebuilding" -- "peacebuilding"
"process modeling" -- "simulation"
"port management" -- "supply chain management"
"many-body systems" -- "non-equilibrium dynamics"
"heterochromatin" -- "epigenetics"
"numerical ecology" -- "community ecology"
"approximate dynamic programming" -- "revenue management"
"turbomachines" -- "computational fluid dynamics"
"turbomachines" -- "mécanique des fluides"
"mesoscale" -- "meteorology"
"synthetic biology" -- "fermentation engineering"
"synthetic biology" -- "biological engineering"
"synthetic biology" -- "dna computing"
"synthetic biology" -- "protein engineering"
"synthetic biology" -- "genetic circuits"
"synthetic biology" -- "natural product biosynthesis"
"synthetic biology" -- "cell-free protein synthesis"
"synthetic biology" -- "dna assembly"
"synthetic biology" -- "synthetic genomics"
"synthetic biology" -- "dna nanotechnology"
"synthetic biology" -- "single-cell dynamics"
"synthetic biology" -- "genome engineering"
"synthetic biology" -- "systems biology"
"synthetic biology" -- "metabolic engineering"
"synthetic biology" -- "plant molecular physiology"
"occupant protection" -- "injury biomechanics"
"algal biotechnology" -- "phycology"
"smart cards" -- "rfid"
"pavement rehabilitation" -- "pavement design"
"cultural communication" -- "social interaction"
"run-time reconfiguration" -- "fpga"
"stress resistance" -- "sorghum"
"forced labour" -- "human trafficking"
"human paleontology" -- "paleoanthropology"
"human paleontology" -- "primate paleontology"
"nems" -- "mems"
"biometric security" -- "pattern recognition"
"paleobiology" -- "paleontology"
"paleobiology" -- "phylogenetic comparative methods"
"paleobiology" -- "vertebrate paleontology"
"species delimitation" -- "integrative taxonomy"
"species delimitation" -- "phylogeography"
"bone cell biology" -- "osteoporosis"
"parameter identification" -- "nonlinear dynamics"
"neuroevolution" -- "artificial intelligence"
"gene-environment interplay" -- "biodemography"
"history of the book" -- "history of science"
"history of the book" -- "preservation of cultural heritage"
"islamic economics" -- "econometrics"
"islamic economics" -- "takaful"
"abortion" -- "contraception"
"ultracold atomic gases" -- "electronic structure"
"medical geography" -- "spatial epidemiology"
"uncertainty estimation" -- "hydrological modeling"
"uncertainty estimation" -- "sustainable water management"
"molecular identification" -- "systematics"
"intercultural collaboration" -- "community music"
"macromolecules" -- "carbon"
"sand flies" -- "medical entomology"
"nursing" -- "professional socialization"
"nursing" -- "enfermería"
"nursing" -- "workforce"
"nursing" -- "aged care"
"nursing" -- "wounds"
"nursing" -- "antropology"
"nursing" -- "advanced practice"
"nursing" -- "interprofessional practice"
"nursing" -- "versorgungsforschung"
"nursing" -- "maternity care"
"nursing" -- "interprofessional"
"nursing" -- "midwifery"
"nursing" -- "nursing research"
"nursing" -- "nursing education"
"nursing" -- "mental health"
"tactile sensing" -- "robotics"
"soziale ungleichheit" -- "soziologie"
"semiconductor growth" -- "plasma"
"temperature sensors" -- "gas sensors"
"pediatric nutrition" -- "nutritional biochemistry"
"printable electronics" -- "organic thermoelectrics"
"quality of healthcare" -- "patient safety"
"political geography" -- "critical geopolitics"
"political geography" -- "feminist geopolitics"
"political geography" -- "border studies"
"political geography" -- "geopolitics"
"political geography" -- "economic geography"
"genética de poblaciones" -- "filogeografia"
"psychotherapy integration" -- "stress"
"egocentric vision" -- "computer vision"
"disease management" -- "plant disease epidemiology"
"corporate social responsibility" -- "university rankings"
"corporate social responsibility" -- "corporate governance"
"corporate social responsibility" -- "business ethics"
"corporate social responsibility" -- "sustainability reporting"
"corporate social responsibility" -- "responsible leadership"
"corporate social responsibility" -- "socially responsible investing"
"corporate social responsibility" -- "natural resource conflicts"
"corporate social responsibility" -- "employees"
"corporate social responsibility" -- "corporate reputation"
"corporate social responsibility" -- "sustainable finance"
"corporate social responsibility" -- "stakeholder management"
"corporate social responsibility" -- "stakeholder engagement"
"corporate social responsibility" -- "business sustainability"
"corporate social responsibility" -- "corporate sustainability"
"corporate social responsibility" -- "integrated reporting"
"autotuning" -- "gpgpu"
"women in politics" -- "campaigns"
"applied electrochemistry" -- "chemical engineering"
"nicu" -- "design"
"bilevel optimization" -- "robust optimization"
"peer tutoring" -- "curriculum"
"gestión de conocimiento" -- "innovación educativa"
"channel coding" -- "applied information theory"
"channel coding" -- "wireless communications"
"channel coding" -- "wireless network coding"
"asymmetric cell division" -- "electron cryo-microscopy"
"science teacher education" -- "nature of science"
"pleistocene" -- "neanderthals"
"interactive information retrieval" -- "search user interfaces"
"interactive information retrieval" -- "information science"
"interactive information retrieval" -- "search behavior"
"visual aesthetics" -- "visual perception"
"surface phenomena" -- "wetting"
"resistance training" -- "sports science"
"otimização combinatória" -- "otimização de sistemas"
"otimização combinatória" -- "pesquisa operacional"
"otimização combinatória" -- "programação matemática"
"tui" -- "nime"
"polymer surface" -- "interfaces"
"nonlinear differential equations" -- "critical point theory"
"industrial design" -- "interaction design"
"industrial design" -- "sustainable product design"
"nanowire electronics" -- "carbon nanotubes"
"spoken language" -- "pragmatics"
"process engineering" -- "chemical engineering"
"physical security" -- "cyber"
"physical security" -- "applied cryptography"
"power mems" -- "energy harvesting"
"skull base tumors" -- "cerebrovascular"
"risk management" -- "hedging"
"risk management" -- "insurance"
"risk management" -- "project management"
"risk management" -- "derivatives"
"risk management" -- "insurance economics"
"risk management" -- "energy finance"
"risk management" -- "fixed income securities"
"risk management" -- "financial innovation"
"risk management" -- "options"
"risk management" -- "financial derivatives"
"risk management" -- "industrial safety"
"risk management" -- "knowledge systems"
"risk management" -- "finance"
"risk management" -- "problem structuring"
"risk management" -- "financial engineering"
"risk management" -- "systèmes d information"
"risk management" -- "fire behaviour"
"risk management" -- "emergency response"
"application security" -- "code obfuscation"
"application security" -- "information security"
"computational fluid dynamics" -- "optimal shape design"
"computational fluid dynamics" -- "numerical partial differential equations"
"computational fluid dynamics" -- "computational combustion"
"computational fluid dynamics" -- "high-order methods"
"computational fluid dynamics" -- "biofluid dynamics"
"computational fluid dynamics" -- "environmental flows"
"computational fluid dynamics" -- "cardiovascular biomechanics"
"computational fluid dynamics" -- "smoothed particle hydrodynamics"
"computational fluid dynamics" -- "adjoint methods"
"computational fluid dynamics" -- "hydrodynamic stability"
"computational fluid dynamics" -- "bio-inspired propulsion"
"computational fluid dynamics" -- "turbulence"
"computational fluid dynamics" -- "hemodynamics"
"computational fluid dynamics" -- "flapping wing aerodynamics"
"computational fluid dynamics" -- "hybrid rans"
"computational fluid dynamics" -- "immersed boundary method"
"computational fluid dynamics" -- "computational heat transfer"
"computational fluid dynamics" -- "combustion modeling"
"computational fluid dynamics" -- "aortic aneurysms"
"computational fluid dynamics" -- "reduced order modeling"
"computational fluid dynamics" -- "turbulent flows"
"computational fluid dynamics" -- "ship hydrodynamics"
"computational fluid dynamics" -- "numerical algorithms"
"computational fluid dynamics" -- "fluid-structure interaction"
"computational fluid dynamics" -- "flow stability"
"computational fluid dynamics" -- "level set"
"computational fluid dynamics" -- "experimental fluid dynamics"
"computational fluid dynamics" -- "marine hydrodynamics"
"computational fluid dynamics" -- "turbulence modeling"
"computational fluid dynamics" -- "hypersonic flows"
"computational fluid dynamics" -- "non-newtonian fluids"
"computational fluid dynamics" -- "computational aeroacoustics"
"computational fluid dynamics" -- "optical turbulence"
"microporous" -- "mesoporous materials"
"reservoir computing" -- "brain-inspired computing"
"reservoir computing" -- "neural networks"
"topological phenomena" -- "topological states"
"vector-borne disease ecology" -- "medical entomology"
"nanomaterials chemistry" -- "semiconductor quantum dots"
"community engagement" -- "participatory action research"
"community engagement" -- "deliberative democracy"
"congressional elections" -- "congress"
"recht" -- "antropologie"
"us economic history" -- "labor economics"
"holomorphic dynamics" -- "topology"
"snow hydrology" -- "remote sensing"
"snow hydrology" -- "mountain hydrology"
"gene regulatory networks" -- "bioinformatics"
"rna-seq data analysis" -- "bioinformatics"
"epigenetic regulation" -- "cancer biology"
"media discourse" -- "political communication"
"oral diseases" -- "oral pathology"
"formal languages" -- "combinatorics on words"
"formal languages" -- "semigroups"
"formal languages" -- "automata theory"
"citizen engagement" -- "public policy"
"activities of daily living" -- "dementia"
"frogs" -- "fiji"
"frogs" -- "foraging"
"chemical vapor deposition" -- "graphene"
"chemical vapor deposition" -- "physical vapor deposition"
"coping" -- "stress"
"qcd" -- "hadron physics"
"qcd" -- "high energy physics theory"
"qcd" -- "finite temperature field theory"
"qcd" -- "high energy physics phenomenology"
"cs" -- "social networks"
"fluvial sedimentology" -- "palaeobotany"
"русский язык как иностранный" -- "синтаксис"
"electrochemical systems" -- "energy materials"
"music emotion recognition" -- "music information retrieval"
"crop improvement" -- "plant stress physiology"
"farm machinery" -- "biofuels"
"urban flooding" -- "urban water"
"veterinary science" -- "microbiology"
"public opinion" -- "voting behaviour"
"public opinion" -- "state politics"
"public opinion" -- "political behaviour"
"public opinion" -- "executive politics"
"public opinion" -- "romania"
"public opinion" -- "welfare attitudes"
"public opinion" -- "political communication"
"public opinion" -- "political psychology"
"public opinion" -- "elections"
"public opinion" -- "media politics"
"public opinion" -- "political behavior"
"public opinion" -- "survey research methods"
"public opinion" -- "religion &amp; politics"
"public opinion" -- "political socialization"
"public opinion" -- "voting behavior"
"public opinion" -- "american politics"
"public opinion" -- "mass media"
"atomic magnetometer" -- "measurement"
"photovoltaic technology" -- "solar"
"mhealth" -- "digital health"
"mhealth" -- "ehealth"
"organic reactions" -- "photochemistry"
"agricultural policy" -- "wto"
"agricultural policy" -- "agricultural economics"
"agricultural policy" -- "agricultural research"
"agricultural policy" -- "agribusiness marketing"
"agricultural policy" -- "crop insurance"
"vo2" -- "mit"
"vo2" -- "vanadium dioxide"
"porous carbon materials" -- "supercapacitors"
"flexible learning" -- "systems analysis"
"mixed signal vlsi" -- "sensorimotor systems"
"international affairs" -- "foreign policy"
"molecular scattering" -- "molecular reaction dynamics"
"microcalorimetry" -- "material testing"
"lateral gene transfer" -- "transcriptomics"
"bioactivity" -- "marine natural products"
"enterprise systems" -- "information systems"
"mathématiques appliquées" -- "médecine"
"high voltage" -- "insulation"
"high voltage" -- "gas discharge"
"high voltage" -- "power systems"
"representation" -- "responsibility"
"representation" -- "american politics"
"representation" -- "political equality"
"weight" -- "obesity"
"biomolecules" -- "membranes"
"interface physics" -- "surface"
"natural language understanding" -- "artificial intelligence"
"magnetosphere" -- "ring current"
"magnetosphere" -- "space plasma physics"
"magnetosphere" -- "aurora"
"magnetosphere" -- "solar wind"
"magnetosphere" -- "spacecraft engineering"
"magnetosphere" -- "ionosphere"
"xas" -- "xrd"
"space-time modeling" -- "time series analysis"
"greek drama" -- "pragmatics"
"minimally invasive" -- "neurosurgery"
"jewish history" -- "zambia"
"jewish history" -- "jewish literature"
"jewish history" -- "media archaeology"
"new institutional economics" -- "political economy"
"health services" -- "public health"
"metabarcoding" -- "molecular ecology"
"2d crystals" -- "graphene"
"anaerobic digestion" -- "activated sludge"
"anaerobic digestion" -- "biohydrogen"
"anaerobic digestion" -- "composting"
"anaerobic digestion" -- "biogas"
"anaerobic digestion" -- "wastewater treatment"
"anaerobic digestion" -- "algae biofuels"
"currents" -- "coastal morphology"
"computational fluid dynamics (cfd)" -- "finite element analysis (fea)"
"computational fluid dynamics (cfd)" -- "heat transfer"
"haematological malignancies" -- "myeloproliferative neoplasms"
"strabismus" -- "pediatric ophthalmology"
"strabismus" -- "amblyopia"
"cost-effectiveness" -- "health economics"
"careers" -- "gender"
"careers" -- "technical education"
"drug transporters" -- "pharmacokinetics"
"drug transporters" -- "solute carriers"
"nanocompositi" -- "compositi"
"nanocompositi" -- "rifiuti"
"safety culture" -- "medical error"
"modulation" -- "coding"
"renewable energy integration" -- "smart grid"
"propiedades mecánicas" -- "coloides"
"biological oceanography" -- "zooplankton ecology"
"biological oceanography" -- "phytoplankton ecology"
"biological oceanography" -- "microbial ecology"
"biological oceanography" -- "phytoplankton physiology"
"biological oceanography" -- "plankton dynamics"
"personalisation" -- "digital humanities"
"public acceptance" -- "university-industry interaction"
"public acceptance" -- "innovation"
"automated deduction" -- "logic"
"human cooperation" -- "competition"
"photocatalysis" -- "tio2"
"photocatalysis" -- "chemical vapor deposition (cvd)"
"photocatalysis" -- "advanced oxidation technologies"
"photocatalysis" -- "dsscs"
"photocatalysis" -- "water splitting"
"photocatalysis" -- "solar energy conversion"
"photocatalysis" -- "hybrid nanomaterials"
"photocatalysis" -- "plasmonic materials"
"photocatalysis" -- "nanomaterials"
"photocatalysis" -- "solar hydrogen production"
"water relations" -- "photosynthesis"
"soft computing techniques" -- "microgrids"
"l2 writing" -- "corpus linguistics"
"climate change education" -- "development education"
"climate change education" -- "caribbean"
"verbal behavior" -- "applied behavior analysis"
"internet governance" -- "international relations"
"internet governance" -- "internet policy"
"teoría del derecho" -- "filosofía del derecho"
"return predictability" -- "volatility"
"cardiac modelling" -- "computational biology"
"procedural justice" -- "policing"
"locative media" -- "mobile media"
"niche theory" -- "conservation biology"
"outer membrane biogenesis" -- "antibiotic resistance"
"asma" -- "tuberculose"
"asma" -- "fibrose cística"
"asma" -- "medicina"
"scarcity" -- "consumer behavior"
"rural communities" -- "agriculture"
"electrochemical surface science" -- "liquid interfaces"
"mfc" -- "flexible"
"nutritional immunology" -- "clinical nutrition"
"transition" -- "self-determination"
"transition" -- "social emotional learning"
"transition" -- "transportation"
"globular clusters" -- "astronomy"
"deductive databases" -- "semantics"
"molecular bio" -- "angiogenesis"
"construction management" -- "value engineering"
"construction management" -- "project delivery"
"construction management" -- "project management"
"construction management" -- "co"
"construction management" -- "international construction"
"construction management" -- "pm"
"construction management" -- "construction law"
"construction management" -- "accident analysis"
"construction management" -- "relationship quality"
"construction management" -- "bim"
"construction management" -- "construction economics"
"construction management" -- "pavement management"
"construction management" -- "project control"
"construction management" -- "building information modeling"
"construction management" -- "facilities management"
"construction management" -- "safety management"
"construction management" -- "construction safety"
"construction management" -- "building information modeling (bim)"
"construction management" -- "intelligent building"
"construction management" -- "ict in construction"
"construction management" -- "disaster recovery"
"defect physics" -- "dynamics"
"ophthalmic pathology" -- "neuroscience"
"ice" -- "water"
"point of care testing" -- "design"
"mixed signal design" -- "analog"
"water reuse" -- "wastewater treatment"
"szkolnictwo wyższe" -- "socjologia"
"szkolnictwo wyższe" -- "inżynieria materiałowa"
"servitization" -- "product-service systems"
"servitization" -- "business models"
"presolar grains" -- "cosmochemistry"
"circumstellar disks" -- "young stars"
"circumstellar disks" -- "planet formation"
"x-ray photoelectron spectroscopy" -- "materials science"
"paraphilias" -- "emotion"
"upr" -- "hypoxia"
"sustainable land management" -- "environmental modelling"
"cultural values" -- "decision theory"
"metal-microbe interactions" -- "mercury biogeochemistry"
"metal-microbe interactions" -- "gene regulation"
"complex dynamical networks" -- "network science"
"personalized medicine" -- "genomics"
"personalized medicine" -- "pharmacogenomics"
"personalized medicine" -- "genomic medicine"
"high speed machining" -- "cad"
"composition studies" -- "writing"
"microbiologia clinica" -- "microbiologia"
"constructionism" -- "design-based learning"
"constructionism" -- "learning sciences"
"cs theory" -- "discrete math"
"microbial biogeography" -- "microbial ecology"
"roman religion" -- "network theory"
"group communication" -- "deliberation"
"sumo" -- "ubiquitin"
"communication research" -- "media"
"power electronics drives" -- "power quality"
"arctic research" -- "control systems"
"antifouling" -- "bioadhesion"
"antifouling" -- "surface modification"
"animal production" -- "livestock"
"animal production" -- "agriculture"
"experimental phonetics" -- "tone"
"experimental phonetics" -- "evolutionary linguistics"
"acoustic metamaterials" -- "time reversal"
"acoustic metamaterials" -- "wave physics"
"acoustic metamaterials" -- "phononic crystals"
"macroalgae" -- "ecology"
"macroalgae" -- "seaweed"
"physical-biological interactions" -- "physical oceanography"
"physical-biological interactions" -- "coastal marine ecology"
"educación para la salud" -- "docencia"
"educación para la salud" -- "resiliencia"
"patrimoni" -- "educació"
"patrimoni" -- "turisme"
"patrimoni" -- "museografia"
"pharmacology toxicology" -- "cancer biology"
"poverty alleviation" -- "ecosystem services"
"tablets" -- "social networks"
"information network analysis" -- "social"
"system integration" -- "nanotechnology"
"land-atmosphere interactions" -- "climate"
"privacy economics" -- "security"
"wind resource assessment" -- "off-grid systems"
"global governance" -- "civil society organizations"
"global governance" -- "international relations"
"global governance" -- "european governance"
"surveillance" -- "privacy"
"property theory" -- "theorem proving"
"property theory" -- "landscape analysis"
"pompeii" -- "roman archaeology"
"paleoclimate" -- "trace gases"
"paleoclimate" -- "abrupt climate change"
"paleoclimate" -- "ice cores"
"paleoclimate" -- "geochemistry"
"paleoclimate" -- "paleohydrology"
"paleoclimate" -- "global carbon cycle"
"paleoclimate" -- "ocean currents"
"paleoclimate" -- "tropical climate"
"paleoclimate" -- "speleothems"
"paleoclimate" -- "paleoceanography"
"paleoclimate" -- "paleooceanography"
"catalysis" -- "energy"
"catalysis" -- "industrial chemistry"
"catalysis" -- "metal-organic frameworks"
"catalysis" -- "chemical reaction engineering"
"catalysis" -- "polyoxometalates"
"catalysis" -- "organic chemistry"
"catalysis" -- "thermochemistry"
"catalysis" -- "ultra high vacuum"
"catalysis" -- "electrochemistry"
"catalysis" -- "biomass conversion"
"catalysis" -- "petrochemicals"
"catalysis" -- "deposition"
"catalysis" -- "polymerization"
"catalysis" -- "hydrogen storage"
"catalysis" -- "co2 conversion"
"catalysis" -- "phthalocyanines"
"catalysis" -- "kinetic modeling"
"catalysis" -- "surface science"
"catalysis" -- "organometallics"
"catalysis" -- "inorganic nanomaterials"
"catalysis" -- "ch activation"
"catalysis" -- "inorganic chemistry"
"catalysis" -- "asymmetric synthesis"
"catalysis" -- "reaction engineering"
"catalysis" -- "biological inorganic chemistry"
"catalysis" -- "reaction kinetics"
"catalysis" -- "chemical reaction"
"catalysis" -- "in-situ"
"catalysis" -- "hydrogen production"
"catalysis" -- "ionic liquids"
"catalysis" -- "zeolites"
"catalysis" -- "sustainable chemistry"
"catalysis" -- "inorganic materials"
"catalysis" -- "porous materials"
"catalysis" -- "mofs"
"catalysis" -- "gas sensing"
"catalysis" -- "adsorption"
"catalysis" -- "zeolite synthesis"
"catalysis" -- "green chemistry"
"catalysis" -- "operando"
"catalysis" -- "dft"
"catalysis" -- "co2 reduction"
"catalysis" -- "reactor"
"catalysis" -- "reaction"
"catalysis" -- "organometallic synthesis"
"catalysis" -- "organometallic chemistry"
"energy from waste" -- "recycling"
"photoluminescence" -- "gan"
"productivity analysis" -- "efficiency"
"productivity analysis" -- "rail"
"employee development" -- "public health"
"polypeptides" -- "biomaterials"
"community health" -- "public health"
"modern chinese history" -- "history of medicine"
"wind tunnel testing" -- "aerodynamics"
"suburbia" -- "urban planning"
"pollution monitoring" -- "environmental engineering"
"traitement du signal" -- "ingénierie biomédicale"
"sourcing" -- "supply chain management"
"series" -- "cine"
"statistical signal processing" -- "machine learning"
"organic supramolecular chemistry" -- "materials science"
"tumor biology" -- "intravital imaging"
"tumor biology" -- "immunology"
"multigrid methods" -- "numerical linear algebra"
